web-scraper-order,web-scraper-start-url,liens_articles,liens_articles-href,details,prix,adresse,images-src
"1716568294-84","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=25","APPARTEMENT A LOUER A SACRE COEUR 3","https://www.dakarvente.com/annonce-13919-appartement-a-louer-a-sacre-coeur-3.html","APPARTEMENT A LOUER A SACRE COEUR 3","500.000  FCFA","Sacré Coeur","media/annonces/pics/d164d121ac08a183c9b11afb16ec11c2.jpeg"
"1716568305-85","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Appartement à louer à Saly","https://www.dakarvente.com/annonce-14099-appartement-a-louer-a-saly.html","Appartement à louer à Saly","275.000  FCFA","Saly","media/annonces/pics/53102525e6880b0dd859e409448ff261.jpeg"
"1716568309-86","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","DES MINI STUDIOS A LOUER A BATRAIN","https://www.dakarvente.com/annonce-14140-des-mini-studios-a-louer-a-batrain.html","DES MINI STUDIOS A LOUER A BATRAIN","200.000  FCFA","Mermoz","media/annonces/pics/9bc8d0d370fdf3640d4f043146169255.jpeg"
"1716568313-87","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","DES MAGNIFIQUES STUDIOS A CITE BATRAIN","https://www.dakarvente.com/annonce-14211-des-magnifiques-studios-a-cite-batrain.html","DES MAGNIFIQUES STUDIOS A CITE BATRAIN","250.000  FCFA","Dakar","media/annonces/pics/4ae5194c700ff7dbac8d8a1de295ae8d.jpeg"
"1716568316-88","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","DES CHARMANTS STUDIOS NEUFS A CITE BATRAIN","https://www.dakarvente.com/annonce-14212-des-charmants-studios-neufs-a-cite-batrain.html","DES CHARMANTS STUDIOS NEUFS A CITE BATRAIN","300.000  FCFA","Dakar","media/annonces/pics/e029c75f059b6dece646ab335e617be7.jpeg"
"1716568320-89","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Appartement F3 à louer tout neuf à nord foire","https://www.dakarvente.com/annonce-14221-appartement-f3-louer-tout-neuf-nord-foire.html","Appartement F3 à louer tout neuf à nord foire","","Nord Foire","media/annonces/pics/095971301edda8da82d68f361f4fbaa0.jpg"
"1716568324-90","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","APPARTEMENT NEUF A LOUER A SACRE COEUR 2","https://www.dakarvente.com/annonce-14249-appartement-neuf-a-louer-a-sacre-coeur-2.html","APPARTEMENT NEUF A LOUER A SACRE COEUR 2","290.000  FCFA","Sacré Coeur","media/annonces/pics/3d52f175f5bb3e7388b82a8b60c82aec.jpeg"
"1716568328-91","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Appartement de 3 chambres à louer sur Saly","https://www.dakarvente.com/annonce-14477-appartement-de-3-chambres-louer-sur-saly.html","Appartement de 3 chambres à louer sur Saly","200.000  FCFA","Saly","media/annonces/pics/95899652f4c1c88794e21e6aedfc21a2.jpg"
"1716568331-92","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Appartement Grand standing à louer aux Mamelles Cité Mbackiyou Faye.","https://www.dakarvente.com/annonce-14511-appartement-grand-standing-louer-aux-mamelles-cit-mbackiyou-faye.html","Appartement Grand standing à louer aux Mamelles Cité Mbackiyou Faye.","400.000  FCFA","Mamelles","media/annonces/pics/b53b8739165d8a32adbfe0cd906e98a5.jpg"
"1716568335-93","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Grand studio avec terrasse privée. Mamelles Cité Mbackiyou Faye.","https://www.dakarvente.com/annonce-14521-grand-studio-avec-terrasse-prive-mamelles-cit-mbackiyou-faye.html","Grand studio avec terrasse privée. Mamelles Cité Mbackiyou Faye.","200.000  FCFA","Mamelles","media/annonces/pics/f09ac67da05cd60774893886d8d7676a.jpg"
"1716568346-94","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Appartement à louer au virage","https://www.dakarvente.com/annonce-14630-appartement-louer-au-virage.html","Appartement à louer au virage","400.000  FCFA","Almadies","media/annonces/pics/562979982a09d4efac2140d32942f6b1.jpg"
"1716568350-95","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","JOLI APPARTEMENT A LOUER A MERMOZ","https://www.dakarvente.com/annonce-14856-joli-appartement-a-louer-a-mermoz.html","JOLI APPARTEMENT A LOUER A MERMOZ","300.000  FCFA","Mermoz","media/annonces/pics/d0cc13647ac71e1dbf4eefaa043facd3.jpeg"
"1716568354-96","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Appartement de haut standing a CITE DES MAGISTRAT DE CICES","https://www.dakarvente.com/annonce-15098-appartement-de-haut-standing-a-cite-des-magistrat-de-cices.html","Appartement de haut standing a CITE DES MAGISTRAT DE CICES","250.000  FCFA","Sicap Foire","media/annonces/pics/4224792bbe4eb796ec05247e8e5f78be.jpg"
"1716568357-97","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","APPARTEMENT A GUEDIAWAYE ARRET DIAL MBAYE","https://www.dakarvente.com/annonce-15099-appartement-a-guediawaye-arret-dial-mbaye.html","APPARTEMENT A GUEDIAWAYE ARRET DIAL MBAYE","115.000  FCFA","Guédiawaye","img/nophoto.png"
"1716568361-98","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Appartement à louer aux Almadies","https://www.dakarvente.com/annonce-15278-appartement-louer-aux-almadies.html","Appartement à louer aux Almadies","60.000  FCFA","Almadies","media/annonces/pics/9cee6bf9e92ac372c13fb80fcf3c1eab.jpg"
"1716568364-99","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Appartement à louer au Point-E","https://www.dakarvente.com/annonce-15379-appartement-louer-au-point-e.html","Appartement à louer au Point-E","1.000.000  FCFA","Point E","media/annonces/pics/2da03b0f52333be4f2ab3add080ca3aa.jpg"
"1716568368-100","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Appartement à louer au Point-E","https://www.dakarvente.com/annonce-15399-appartement-louer-au-point-e.html","Appartement à louer au Point-E","1.000.000  FCFA","Point E","media/annonces/pics/1d02bc44ca550fbe439ffc36f7edfcd9.jpg"
"1716568371-101","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Appartement à louer au Point E","https://www.dakarvente.com/annonce-15403-appartement-louer-au-point-e.html","Appartement à louer au Point E","500.000  FCFA","Point E","media/annonces/pics/44ad2f547f34cca4e60084403ba1a01a.jpg"
"1716568375-102","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Villa à louer à Amitié","https://www.dakarvente.com/annonce-15406-villa-louer-amiti.html","Villa à louer à Amitié","800.000  FCFA","Amitié","media/annonces/pics/40940ac8404e614c6ae5bd5f9846c943.jpg"
"1716568378-103","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","JOLI STUDIO A LOUER A MARISTE","https://www.dakarvente.com/annonce-15440-joli-studio-a-louer-a-mariste.html","JOLI STUDIO A LOUER A MARISTE","175.000  FCFA","Mermoz","media/annonces/pics/16b7c9f327f937a8c2604c54a646ba99.jpeg"
"1716568383-104","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","APPARTEMENT A LOUER A MERMOZ PYROTECHNIQUE","https://www.dakarvente.com/annonce-15442-appartement-a-louer-a-mermoz-pyrotechnique.html","APPARTEMENT A LOUER A MERMOZ PYROTECHNIQUE","350.000  FCFA","Mermoz","media/annonces/pics/e94eaf2bdccb08369f8cbef4fcebb67c.jpeg"
"1716568386-105","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Appartement à louer à Mermoz Sotract","https://www.dakarvente.com/annonce-15663-appartement-louer-mermoz-sotract.html","Appartement à louer à Mermoz Sotract","450.000  FCFA","Mermoz","media/annonces/pics/675b60507a979a1df7eeafb492e6a723.jpg"
"1716568390-106","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Appartement de grand standing à louer au Point E","https://www.dakarvente.com/annonce-15664-appartement-de-grand-standing-louer-au-point-e.html","Appartement de grand standing à louer au Point E","900.000  FCFA","Point E","media/annonces/pics/ed5d46998a0099a8f1e6ee07d70acca1.jpg"
"1716568393-107","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Appartement à louer à Amitié","https://www.dakarvente.com/annonce-15665-appartement-louer-amiti.html","Appartement à louer à Amitié","500.000  FCFA","Amitié","media/annonces/pics/9462ffaca0c36af399bcdbd1f86462e0.jpg"
"1716568397-108","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Appartement à louer à la Cité Keur Gorgui","https://www.dakarvente.com/annonce-15732-appartement-louer-la-cit-keur-gorgui.html","Appartement à louer à la Cité Keur Gorgui","500.000  FCFA","Cité Keur Gorgui","media/annonces/pics/7300e02e1db5ada068076bd5a20637ab.jpg"
"1716568401-109","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Appartement à louer à Nord Foire","https://www.dakarvente.com/annonce-15831-appartement-louer-nord-foire.html","Appartement à louer à Nord Foire","250.000  FCFA","Nord Foire","media/annonces/pics/28c85e1ef446e3760094acc130874eaf.jpeg"
"1716568404-110","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","APPARTEMENTS ET STUDIOS À LOUER À MAMELLES","https://www.dakarvente.com/annonce-15835-appartements-et-studios-louer-mamelles.html","APPARTEMENTS ET STUDIOS À LOUER À MAMELLES","","Mamelles","media/annonces/pics/6a5d1a207784b23d6f77fac49badbe36.jpg"
"1716568408-111","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Appartements aux maristes","https://www.dakarvente.com/annonce-15870-appartements-aux-maristes.html","Appartements aux maristes","180.000  FCFA","Hann Maristes","media/annonces/pics/1702c3715922572e120280efa4307b30.jpg"
"1716568411-112","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Location-Vente-Gérance-&-Construction de bâtiments","https://www.dakarvente.com/annonce-15883-location-vente-grance-construction-de-btiments.html","Location-Vente-Gérance-&-Construction de bâtiments","1  FCFA","Point E","media/annonces/pics/66baa00a02578f63ae9a949a1b4b4a68.jpg"
"1716568414-113","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Appartement à louer à Sacré Cœur","https://www.dakarvente.com/annonce-15981-appartement-louer-sacr-coeur.html","Appartement à louer à Sacré Cœur","325.000  FCFA","Sacré Coeur","media/annonces/pics/d9569ebe0a6886308c6117b10618c0ad.jpg"
"1716568418-114","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Appartement à louer au Point E","https://www.dakarvente.com/annonce-15983-appartement-louer-au-point-e.html","Appartement à louer au Point E","500.000  FCFA","Point E","media/annonces/pics/cd63bd1b0143b761b354acf812bc2f62.jpg"
"1716568421-115","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Appartement à louer à la cité Keur Gorgui","https://www.dakarvente.com/annonce-15984-appartement-louer-la-cit-keur-gorgui.html","Appartement à louer à la cité Keur Gorgui","350.000  FCFA","Cité Keur Gorgui","media/annonces/pics/e69fcd5a86ab19dca1d0a712580caa5b.jpg"
"1716568425-116","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Appartement à louer à la cité Keur Gorgui","https://www.dakarvente.com/annonce-15985-appartement-louer-la-cit-keur-gorgui.html","Appartement à louer à la cité Keur Gorgui","600.000  FCFA","Cité Keur Gorgui","media/annonces/pics/094408996ba85d0ae059ef2b2a945e9c.jpg"
"1716568428-117","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Appartement à louer à Mermoz","https://www.dakarvente.com/annonce-15986-appartement-louer-mermoz.html","Appartement à louer à Mermoz","400.000  FCFA","Mermoz","media/annonces/pics/06f74f2d4d04b069c3829737aa6577e0.jpg"
"1716568432-118","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Appartement à louer au Point E","https://www.dakarvente.com/annonce-15992-appartement-louer-au-point-e.html","Appartement à louer au Point E","600.000  FCFA","Point E","media/annonces/pics/cb1a9288fb63adf4941b267151165b84.jpg"
"1716568438-119","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Appartement non meublé","https://www.dakarvente.com/annonce-16010-appartement-non-meubl.html","Appartement non meublé","400.000  FCFA","Liberté 6","media/annonces/pics/73f0c79c1c988db29a25fdb1ce685487.jpeg"
"1716568442-120","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Appartement à louer à Yoff","https://www.dakarvente.com/annonce-16048-appartement-louer-yoff.html","Appartement à louer à Yoff","300.000  FCFA","Yoff","media/annonces/pics/545847eed329d5b0327fa396cf7a99d7.jpg"
"1716568446-121","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Studio à louer à Yoff APIX","https://www.dakarvente.com/annonce-16049-studio-louer-yoff-apix.html","Studio à louer à Yoff APIX","200.000  FCFA","Yoff","media/annonces/pics/d35a731ab926aac7412713a31f10bfff.jpg"
"1716568449-122","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Appartement meublé haut standing à louer à Sicap Karack","https://www.dakarvente.com/annonce-16050-appartement-meubl-haut-standing-louer-sicap-karack.html","Appartement meublé haut standing à louer à Sicap Karack","200.000  FCFA","Sacré Coeur","media/annonces/pics/71f40ab8865e519fc3fdf5eeb450d6fd.jpg"
"1716568453-123","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Location-Vente-Gérance-&-Construction de bâtiments","https://www.dakarvente.com/annonce-16102-location-vente-grance-construction-de-btiments.html","Location-Vente-Gérance-&-Construction de bâtiments","1  FCFA","Point E","media/annonces/pics/1a4ba1e1ca94c04bdb7a922562781faa.jpg"
"1716568457-124","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Location appartement 3 pièces au Cité BIAGUI","https://www.dakarvente.com/annonce-16519-location-appartement-3-pices-au-cit-biagui.html","Location appartement 3 pièces au Cité BIAGUI","350.000  FCFA","Mermoz","media/annonces/pics/e69cb3096de3111b78ed67952eda608b.jpg"
"1716568460-125","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Location appartement 3 pièces à la Cité BIAGUI","https://www.dakarvente.com/annonce-16520-location-appartement-3-pices-la-cit-biagui.html","Location appartement 3 pièces à la Cité BIAGUI","275.000  FCFA","Biagui","media/annonces/pics/3c1f056745af05043ed994390fd8c969.jpg"
"1716568464-126","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=24","Location studio 2 pièces à la Cité BIAGUI","https://www.dakarvente.com/annonce-16521-location-studio-2-pices-la-cit-biagui.html","Location studio 2 pièces à la Cité BIAGUI","250.000  FCFA","Biagui","media/annonces/pics/b9d781717bce45abb85acd6018a80456.jpg"
"1716568473-127","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","APPARTEMENT 2CHAMBRES A LA CITE BIAGUI","https://www.dakarvente.com/annonce-16533-appartement-2chambres-a-la-cite-biagui.html","APPARTEMENT 2CHAMBRES A LA CITE BIAGUI","350.000  FCFA","Biagui","media/annonces/pics/567e813a26faf0ee85cae6dfaca41a6c.jpeg"
"1716568476-128","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Location appartement 5 pièces aux HLM Cité Douane","https://www.dakarvente.com/annonce-16668-location-appartement-5-pices-aux-hlm-cit-douane.html","Location appartement 5 pièces aux HLM Cité Douane","450.000  FCFA","Point E","media/annonces/pics/78e143b92171c9407f4567d6c387ebc8.png"
"1716568480-129","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Location appartement 4 pièces aux HLM Cité Douane","https://www.dakarvente.com/annonce-16669-location-appartement-4-pices-aux-hlm-cit-douane.html","Location appartement 4 pièces aux HLM Cité Douane","350.000  FCFA","HLM","media/annonces/pics/ca1c1fd22a663cbdf940e314db7ee1fa.png"
"1716568484-130","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Location appartement 4 pèces aux Almadies","https://www.dakarvente.com/annonce-16670-location-appartement-4-pces-aux-almadies.html","Location appartement 4 pèces aux Almadies","600.000  FCFA","Almadies","media/annonces/pics/10208607abc03a3a8ccb1fb0e9365b87.png"
"1716568488-131","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Location appartement 4 pièces à l'avenue Cheikh Anta Diop","https://www.dakarvente.com/annonce-16671-location-appartement-4-pices-l-avenue-cheikh-anta-diop.html","Location appartement 4 pièces à l'avenue Cheikh Anta Diop","650.000  FCFA","Point E","media/annonces/pics/b36024d2bb3f24c0851105e2cdd0acf4.png"
"1716568491-132","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=23","Location appartement 4 pièces à Ouakam","https://www.dakarvente.com/annonce-16673-location-appartement-4-pices-ouakam.html","Location appartement 4 pièces à Ouakam","375.000  FCFA","Ouakam","img/nophoto.png"
